Record ID	Book	Habitat	WGS_cont	WGS_contsub	WGS_province1	WGS_province2			
20183	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20184	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	richest in the tropics	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20184	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	richest in the tropics	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20184	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	richest in the tropics	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20184	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	richest in the tropics	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20185	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20185	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20185	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20185	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20186	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"In Mexico, openings and wide trails in a variety of mature tropical forests. 0-2700 ft.(0—800 m)."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20186	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"In Mexico, openings and wide trails in a variety of mature tropical forests. 0-2700 ft.(0—800 m)."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20186	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"In Mexico, openings and wide trails in a variety of mature tropical forests. 0-2700 ft.(0—800 m)."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20186	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"In Mexico, openings and wide trails in a variety of mature tropical forests. 0-2700 ft.(0—800 m)."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20187	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	This is a primarily tropical genus.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20187	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	This is a primarily tropical genus.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20187	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	This is a primarily tropical genus.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20187	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	This is a primarily tropical genus.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20188	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Freshly emerged males of patrolling butterflies often taken moisture at sandy or muddy spots near streams or trails.Glades in woods in east, open fields and thorn scrub in west. Sea level to 5000 ft.(1500 m)."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20188	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Freshly emerged males of patrolling butterflies often taken moisture at sandy or muddy spots near streams or trails.Glades in woods in east, open fields and thorn scrub in west. Sea level to 5000 ft.(1500 m)."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20188	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Freshly emerged males of patrolling butterflies often taken moisture at sandy or muddy spots near streams or trails.Glades in woods in east, open fields and thorn scrub in west. Sea level to 5000 ft.(1500 m)."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20188	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Freshly emerged males of patrolling butterflies often taken moisture at sandy or muddy spots near streams or trails.Glades in woods in east, open fields and thorn scrub in west. Sea level to 5000 ft.(1500 m)."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20189	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20189	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20189	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20189	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20190	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20190	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20190	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20190	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20191	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20191	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20191	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20191	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20192	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20192	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20192	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20192	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20193	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20193	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20193	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20193	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20194	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20194	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20194	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20194	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20195	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Abandoned fields, open pine woods, suburbs, tropical forest edge. Sea level to 2000 ft. (600 m)."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20195	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Abandoned fields, open pine woods, suburbs, tropical forest edge. Sea level to 2000 ft. (600 m)."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20195	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Abandoned fields, open pine woods, suburbs, tropical forest edge. Sea level to 2000 ft. (600 m)."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20195	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Abandoned fields, open pine woods, suburbs, tropical forest edge. Sea level to 2000 ft. (600 m)."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20196	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	found in most tropical regionsFreshly emerged males gather in groups at moist sand along rivers and streams.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20196	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	found in most tropical regionsFreshly emerged males gather in groups at moist sand along rivers and streams.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20196	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	found in most tropical regionsFreshly emerged males gather in groups at moist sand along rivers and streams.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20196	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	found in most tropical regionsFreshly emerged males gather in groups at moist sand along rivers and streams.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20197	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Moist woods along rivers, wooded swamps, and pine flatwoods. Sea level to 1500 ft. (450 m)."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20197	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Moist woods along rivers, wooded swamps, and pine flatwoods. Sea level to 1500 ft. (450 m)."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20197	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Moist woods along rivers, wooded swamps, and pine flatwoods. Sea level to 1500 ft. (450 m)."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20197	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Moist woods along rivers, wooded swamps, and pine flatwoods. Sea level to 1500 ft. (450 m)."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20198	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20198	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20198	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20198	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20199	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Lowland tropical forests, usually deciduous or semideciduous. Sea level to 1000 ft. (300 m)."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20199	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Lowland tropical forests, usually deciduous or semideciduous. Sea level to 1000 ft. (300 m)."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20199	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Lowland tropical forests, usually deciduous or semideciduous. Sea level to 1000 ft. (300 m)."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20199	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Lowland tropical forests, usually deciduous or semideciduous. Sea level to 1000 ft. (300 m)."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20200	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	Tropical forests.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20200	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	Tropical forests.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20200	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	Tropical forests.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
